STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,unique_id,unique_id2,unique_id3,unique_id4,County,Tract & County,WF_Present,lat,long
39,035,132302,39035132302,1323.02,Census Tract 1323.02,G5020,S,1875328,46050,41.3798,-81.5284484,035_132302,35_132302,,35_132302,Cuyahoga County,"Census Tract 1323.02, Cuyahoga County, Ohio",1,41.379474,-81.528756
39,049,001901,39049001901,19.01,Census Tract 19.01,G5020,S,1722797,58279,39.9858102,-83.030656,049_001901,49_001901,,49_1901,Franklin County,"Census Tract 19.01, Franklin County, Ohio",1,39.986132,-83.030225
39,035,140500,39035140500,1405,Census Tract 1405,G5020,S,1275106,0,41.532238,-81.5382832,035_140500,35_140500,,35_140500,Cuyahoga County,"Census Tract 1405, Cuyahoga County, Ohio",1,41.532238,-81.538283
39,049,007205,39049007205,72.05,Census Tract 72.05,G5020,S,5387345,36515,40.1024945,-82.8249149,049_007205,49_007205,,49_7205,Franklin County,"Census Tract 72.05, Franklin County, Ohio",1,40.102472,-82.824855
39,049,001902,39049001902,19.02,Census Tract 19.02,G5020,S,1111229,0,39.9891595,-83.0475477,049_001902,49_001902,,49_1902,Franklin County,"Census Tract 19.02, Franklin County, Ohio",1,39.989159,-83.047548
39,049,006236,39049006236,62.36,Census Tract 62.36,G5020,S,6512295,138518,40.1296428,-83.1289434,049_006236,49_006236,,49_6236,Franklin County,"Census Tract 62.36, Franklin County, Ohio",1,40.129437,-83.12943
39,049,006396,39049006396,63.96,Census Tract 63.96,G5020,S,8481651,32573,40.0796879,-83.0632465,049_006396,49_006396,,49_6396,Franklin County,"Census Tract 63.96, Franklin County, Ohio",1,40.080052,-83.07226
39,049,006394,39049006394,63.94,Census Tract 63.94,G5020,S,1023970,0,40.1322651,-83.0662327,049_006394,49_006394,,49_6394,Franklin County,"Census Tract 63.94, Franklin County, Ohio",1,40.132265,-83.066233
39,049,006393,39049006393,63.93,Census Tract 63.93,G5020,S,2418685,6131,40.1306276,-83.0808975,049_006393,49_006393,,49_6393,Franklin County,"Census Tract 63.93, Franklin County, Ohio",1,40.132028,-83.080952
39,049,007044,39049007044,70.44,Census Tract 70.44,G5020,S,2210589,36367,40.1297605,-83.0048569,049_007044,49_007044,,49_7044,Franklin County,"Census Tract 70.44, Franklin County, Ohio",1,40.131487,-83.004931
39,049,007048,39049007048,70.48,Census Tract 70.48,G5020,S,2854748,49277,40.1254292,-82.9851854,049_007048,49_007048,,49_7048,Franklin County,"Census Tract 70.48, Franklin County, Ohio",1,40.125281,-82.987971
39,049,007047,39049007047,70.47,Census Tract 70.47,G5020,S,2338342,18102,40.12286,-82.9805908,049_007047,49_007047,,49_7047,Franklin County,"Census Tract 70.47, Franklin County, Ohio",1,40.118937,-82.98057
39,049,007198,39049007198,71.98,Census Tract 71.98,G5020,S,1530307,11018,40.0892757,-82.9005496,049_007198,49_007198,,49_7198,Franklin County,"Census Tract 71.98, Franklin County, Ohio",1,40.088875,-82.900913
39,049,007202,39049007202,72.02,Census Tract 72.02,G5020,S,3803141,192728,40.0691639,-82.897629,049_007202,49_007202,,49_7202,Franklin County,"Census Tract 72.02, Franklin County, Ohio",1,40.069386,-82.897859
39,049,007494,39049007494,74.94,Census Tract 74.94,G5020,S,2864458,27479,40.0432805,-82.8990668,049_007494,49_007494,,49_7494,Franklin County,"Census Tract 74.94, Franklin County, Ohio",1,40.044375,-82.896074
39,049,007043,39049007043,70.43,Census Tract 70.43,G5020,S,2602408,4220,40.1214012,-83.006916,049_007043,49_007043,,49_7043,Franklin County,"Census Tract 70.43, Franklin County, Ohio",1,40.120075,-83.006105
39,035,192300,39035192300,1923,Census Tract 1923,G5020,S,4642262,50757,41.4198887,-81.665312,035_192300,35_192300,,35_192300,Cuyahoga County,"Census Tract 1923, Cuyahoga County, Ohio",1,41.417978,-81.668116
39,049,006395,39049006395,63.95,Census Tract 63.95,G5020,S,1807787,25859,40.0688678,-83.0910593,049_006395,49_006395,,49_6395,Franklin County,"Census Tract 63.95, Franklin County, Ohio",1,40.067367,-83.085278
39,049,010700,39049010700,107,Census Tract 107,G5020,S,1393730,8400,40.0661062,-83.0120826,049_010700,49_010700,,49_10700,Franklin County,"Census Tract 107, Franklin County, Ohio",1,40.066041,-83.009728
39,049,009900,39049009900,99,Census Tract 99,G5020,S,2828344,40220,40.1006376,-82.9891185,049_009900,49_009900,,49_9900,Franklin County,"Census Tract 99, Franklin County, Ohio",1,40.100725,-82.989876
39,049,010000,39049010000,100,Census Tract 100,G5020,S,10507560,2324911,40.1194744,-82.8697382,049_010000,49_010000,,49_10000,Franklin County,"Census Tract 100, Franklin County, Ohio",1,40.105459,-82.875988
39,035,140600,39035140600,1406,Census Tract 1406,G5020,S,556767,0,41.5048555,-81.56736,035_140600,35_140600,,35_140600,Cuyahoga County,"Census Tract 1406, Cuyahoga County, Ohio",1,41.508122,-81.568474
39,035,140701,39035140701,1407.01,Census Tract 1407.01,G5020,S,1058287,0,41.5139125,-81.5611598,035_140701,35_140701,,35_140701,Cuyahoga County,"Census Tract 1407.01, Cuyahoga County, Ohio",1,41.513913,-81.56116
39,035,140800,39035140800,1408,Census Tract 1408,G5020,S,1900625,0,41.5152847,-81.5460561,035_140800,35_140800,,35_140800,Cuyahoga County,"Census Tract 1408, Cuyahoga County, Ohio",1,41.515285,-81.546056
39,035,141200,39035141200,1412,Census Tract 1412,G5020,S,1347695,0,41.504192,-81.5810693,035_141200,35_141200,,35_141200,Cuyahoga County,"Census Tract 1412, Cuyahoga County, Ohio",1,41.504192,-81.581069
39,035,141400,39035141400,1414,Census Tract 1414,G5020,S,1509027,0,41.4966108,-81.5786352,035_141400,35_141400,,35_141400,Cuyahoga County,"Census Tract 1414, Cuyahoga County, Ohio",1,41.496611,-81.578635
39,035,141500,39035141500,1415,Census Tract 1415,G5020,S,964052,1705,41.4913187,-81.5680588,035_141500,35_141500,,35_141500,Cuyahoga County,"Census Tract 1415, Cuyahoga County, Ohio",1,41.491992,-81.568394
39,035,150100,39035150100,1501,Census Tract 1501,G5020,S,877823,0,41.5419393,-81.5823049,035_150100,35_150100,,35_150100,Cuyahoga County,"Census Tract 1501, Cuyahoga County, Ohio",1,41.541939,-81.582305
39,035,150300,39035150300,1503,Census Tract 1503,G5020,S,539598,0,41.53453,-81.5887436,035_150300,35_150300,,35_150300,Cuyahoga County,"Census Tract 1503, Cuyahoga County, Ohio",1,41.53453,-81.588744
39,035,150400,39035150400,1504,Census Tract 1504,G5020,S,421611,0,41.5364212,-81.5832137,035_150400,35_150400,,35_150400,Cuyahoga County,"Census Tract 1504, Cuyahoga County, Ohio",1,41.536421,-81.583214
39,035,151200,39035151200,1512,Census Tract 1512,G5020,S,818940,679,41.5418886,-81.560808,035_151200,35_151200,,35_151200,Cuyahoga County,"Census Tract 1512, Cuyahoga County, Ohio",1,41.54073,-81.562047
39,035,151300,39035151300,1513,Census Tract 1513,G5020,S,1414338,18728,41.5270157,-81.5725255,035_151300,35_151300,,35_151300,Cuyahoga County,"Census Tract 1513, Cuyahoga County, Ohio",1,41.528387,-81.572441
39,035,151600,39035151600,1516,Census Tract 1516,G5020,S,881790,0,41.5191062,-81.5816661,035_151600,35_151600,,35_151600,Cuyahoga County,"Census Tract 1516, Cuyahoga County, Ohio",1,41.519106,-81.581666
39,035,194300,39035194300,1943,Census Tract 1943,G5020,S,10200037,20734,41.5472475,-81.4343453,035_194300,35_194300,,35_194300,Cuyahoga County,"Census Tract 1943, Cuyahoga County, Ohio",1,41.550158,-81.436831
39,035,153105,39035153105,1531.05,Census Tract 1531.05,G5020,S,1633374,0,41.4539407,-81.8512744,035_153105,35_153105,,35_153105,Cuyahoga County,"Census Tract 1531.05, Cuyahoga County, Ohio",1,41.453941,-81.851275
39,035,153106,39035153106,1531.06,Census Tract 1531.06,G5020,S,1993704,0,41.4370234,-81.8630309,035_153106,35_153106,,35_153106,Cuyahoga County,"Census Tract 1531.06, Cuyahoga County, Ohio",1,41.437023,-81.863031
39,035,183401,39035183401,1834.01,Census Tract 1834.01,G5020,S,1232965,15845,41.4735699,-81.5699019,035_183401,35_183401,,35_183401,Cuyahoga County,"Census Tract 1834.01, Cuyahoga County, Ohio",1,41.473345,-81.572017
39,035,189112,39035189112,1891.12,Census Tract 1891.12,G5020,S,3662589,0,41.4422794,-81.9096164,035_189112,35_189112,,35_189112,Cuyahoga County,"Census Tract 1891.12, Cuyahoga County, Ohio",1,41.442279,-81.909616
39,035,101101,39035101101,1011.01,Census Tract 1011.01,G5020,S,305989,0,41.4817295,-81.748052,035_101101,35_101101,,35_101101,Cuyahoga County,"Census Tract 1011.01, Cuyahoga County, Ohio",1,41.481729,-81.748052
39,035,153107,39035153107,1531.07,Census Tract 1531.07,G5020,S,4318017,0,41.4487325,-81.8373235,035_153107,35_153107,,35_153107,Cuyahoga County,"Census Tract 1531.07, Cuyahoga County, Ohio",1,41.448733,-81.837321
39,035,154601,39035154601,1546.01,Census Tract 1546.01,G5020,S,2481294,5339,41.4228581,-81.5967291,035_154601,35_154601,,35_154601,Cuyahoga County,"Census Tract 1546.01, Cuyahoga County, Ohio",1,41.422855,-81.596845
39,035,154603,39035154603,1546.03,Census Tract 1546.03,G5020,S,1263524,0,41.4136461,-81.5941741,035_154603,35_154603,,35_154603,Cuyahoga County,"Census Tract 1546.03, Cuyahoga County, Ohio",1,41.413646,-81.594174
39,035,154604,39035154604,1546.04,Census Tract 1546.04,G5020,S,1433418,0,41.4040949,-81.5904949,035_154604,35_154604,,35_154604,Cuyahoga County,"Census Tract 1546.04, Cuyahoga County, Ohio",1,41.404095,-81.590495
39,035,101400,39035101400,1014,Census Tract 1014,G5020,S,1278605,0,41.4704736,-81.7638221,035_101400,35_101400,,35_101400,Cuyahoga County,"Census Tract 1014, Cuyahoga County, Ohio",1,41.470474,-81.763822
39,035,101700,39035101700,1017,Census Tract 1017,G5020,S,704442,0,41.4758764,-81.7466349,035_101700,35_101700,,35_101700,Cuyahoga County,"Census Tract 1017, Cuyahoga County, Ohio",1,41.475877,-81.746635
39,035,102101,39035102101,1021.01,Census Tract 1021.01,G5020,S,683352,0,41.4600037,-81.7634313,035_102101,35_102101,,35_102101,Cuyahoga County,"Census Tract 1021.01, Cuyahoga County, Ohio",1,41.460004,-81.763431
39,049,005820,39049005820,58.2,Census Tract 58.20,G5020,S,762377,0,39.9322038,-82.9909594,049_005820,49_005820,,49_5820,Franklin County,"Census Tract 58.20, Franklin County, Ohio",1,39.932204,-82.990959
39,049,006000,39049006000,60,Census Tract 60,G5020,S,968526,0,39.9317195,-82.9775298,049_006000,49_006000,,49_6000,Franklin County,"Census Tract 60, Franklin County, Ohio",1,39.93172,-82.97753
39,049,006100,39049006100,61,Census Tract 61,G5020,S,1055211,0,39.9255085,-82.9905758,049_006100,49_006100,,49_6100,Franklin County,"Census Tract 61, Franklin County, Ohio",1,39.925508,-82.990576
39,049,006310,39049006310,63.1,Census Tract 63.10,G5020,S,4188231,161516,40.0383407,-83.082653,049_006310,49_006310,,49_6310,Franklin County,"Census Tract 63.10, Franklin County, Ohio",1,40.039074,-83.082756
39,049,006321,39049006321,63.21,Census Tract 63.21,G5020,S,4344298,38312,40.0376066,-83.0568283,049_006321,49_006321,,49_6321,Franklin County,"Census Tract 63.21, Franklin County, Ohio",1,40.039777,-83.059408
39,049,007534,39049007534,75.34,Census Tract 75.34,G5020,S,2304274,14767,40.0325524,-82.9464802,049_007534,49_007534,,49_7534,Franklin County,"Census Tract 75.34, Franklin County, Ohio",1,40.031828,-82.946681
39,049,007710,39049007710,77.1,Census Tract 77.10,G5020,S,2035396,0,40.0368608,-82.9675737,049_007710,49_007710,,49_7710,Franklin County,"Census Tract 77.10, Franklin County, Ohio",1,40.036861,-82.967574
39,049,007721,39049007721,77.21,Census Tract 77.21,G5020,S,2149690,15318,40.0550535,-82.9637727,049_007721,49_007721,,49_7721,Franklin County,"Census Tract 77.21, Franklin County, Ohio",1,40.055238,-82.965008
39,049,007722,39049007722,77.22,Census Tract 77.22,G5020,S,1792431,0,40.0461955,-82.9656432,049_007722,49_007722,,49_7722,Franklin County,"Census Tract 77.22, Franklin County, Ohio",1,40.046195,-82.965643
39,049,007730,39049007730,77.3,Census Tract 77.30,G5020,S,1448832,1038,40.057448,-82.9892105,049_007730,49_007730,,49_7730,Franklin County,"Census Tract 77.30, Franklin County, Ohio",1,40.057701,-82.987743
39,049,007740,39049007740,77.4,Census Tract 77.40,G5020,S,1765677,2942,40.0508638,-82.9824874,049_007740,49_007740,,49_7740,Franklin County,"Census Tract 77.40, Franklin County, Ohio",1,40.049982,-82.986924
39,049,007811,39049007811,78.11,Census Tract 78.11,G5020,S,2193824,2283,40.0347566,-83.0435104,049_007811,49_007811,,49_7811,Franklin County,"Census Tract 78.11, Franklin County, Ohio",1,40.035016,-83.043315
39,049,007830,39049007830,78.3,Census Tract 78.30,G5020,S,1122183,0,39.9953558,-83.0358162,049_007830,49_007830,,49_7830,Franklin County,"Census Tract 78.30, Franklin County, Ohio",1,39.995356,-83.035816
39,049,009381,39049009381,93.81,Census Tract 93.81,G5020,S,3108305,86956,39.9729011,-82.8164464,049_009381,49_009381,,49_9381,Franklin County,"Census Tract 93.81, Franklin County, Ohio",1,39.967728,-82.814116
39,049,009383,39049009383,93.83,Census Tract 93.83,G5020,S,1327871,0,39.9483546,-82.8237326,049_009383,49_009383,,49_9383,Franklin County,"Census Tract 93.83, Franklin County, Ohio",1,39.948355,-82.823733
39,153,507102,39153507102,5071.02,Census Tract 5071.02,G5020,S,4119690,16200,41.1145308,-81.5968219,153_507102,153_507102,,153_507102,Summit County,"Census Tract 5071.02, Summit County, Ohio",1,41.114598,-81.597884
39,153,507203,39153507203,5072.03,Census Tract 5072.03,G5020,S,5533978,0,41.1205199,-81.5419786,153_507203,153_507203,,153_507203,Summit County,"Census Tract 5072.03, Summit County, Ohio",1,41.120521,-81.54198
39,153,507300,39153507300,5073,Census Tract 5073,G5020,S,1402239,0,41.0993344,-81.5386249,153_507300,153_507300,,153_507300,Summit County,"Census Tract 5073, Summit County, Ohio",1,41.099334,-81.538625
39,041,011540,39041011540,115.4,Census Tract 115.40,G5020,S,9772608,108892,40.1688322,-82.9677156,041_011540,41_011540,,41_11540,Delaware County,"Census Tract 115.40, Delaware County, Ohio",1,40.166249,-82.965682
39,041,011710,39041011710,117.1,Census Tract 117.10,G5020,S,5749578,0,40.1389506,-82.9061417,041_011710,41_011710,,41_11710,Delaware County,"Census Tract 117.10, Delaware County, Ohio",1,40.13895,-82.906142
39,049,006323,39049006323,63.23,Census Tract 63.23,G5020,S,2326207,0,40.0250727,-83.0555028,049_006323,49_006323,,49_6323,Franklin County,"Census Tract 63.23, Franklin County, Ohio",1,40.025073,-83.055503
39,049,006330,39049006330,63.3,Census Tract 63.30,G5020,S,2846182,151941,40.0233539,-83.0819291,049_006330,49_006330,,49_6330,Franklin County,"Census Tract 63.30, Franklin County, Ohio",1,40.023118,-83.080658
39,049,006340,39049006340,63.4,Census Tract 63.40,G5020,S,3278658,106553,40.0552602,-83.080927,049_006340,49_006340,,49_6340,Franklin County,"Census Tract 63.40, Franklin County, Ohio",1,40.053627,-83.084422
39,049,006351,39049006351,63.51,Census Tract 63.51,G5020,S,2281483,15132,40.0664173,-83.054157,049_006351,49_006351,,49_6351,Franklin County,"Census Tract 63.51, Franklin County, Ohio",1,40.067025,-83.054233
39,049,006352,39049006352,63.52,Census Tract 63.52,G5020,S,823499,0,40.0552211,-83.0504838,049_006352,49_006352,,49_6352,Franklin County,"Census Tract 63.52, Franklin County, Ohio",1,40.055221,-83.050484
39,049,006353,39049006353,63.53,Census Tract 63.53,G5020,S,1739265,0,40.0588235,-83.0698477,049_006353,49_006353,,49_6353,Franklin County,"Census Tract 63.53, Franklin County, Ohio",1,40.058823,-83.069848
39,049,007922,39049007922,79.22,Census Tract 79.22,G5020,S,7913091,48148,40.0473244,-83.1432213,049_007922,49_007922,,49_7922,Franklin County,"Census Tract 79.22, Franklin County, Ohio",1,40.045544,-83.142241
39,049,007931,39049007931,79.31,Census Tract 79.31,G5020,S,4100557,101458,40.0253682,-83.1355656,049_007931,49_007931,,49_7931,Franklin County,"Census Tract 79.31, Franklin County, Ohio",1,40.024632,-83.135658
39,049,009520,39049009520,95.2,Census Tract 95.20,G5020,S,6330578,13050,39.8861399,-82.9518208,049_009520,49_009520,,49_9520,Franklin County,"Census Tract 95.20, Franklin County, Ohio",1,39.880793,-82.950039
39,049,006372,39049006372,63.72,Census Tract 63.72,G5020,S,2247270,60203,40.0706021,-83.1009049,049_006372,49_006372,,49_6372,Franklin County,"Census Tract 63.72, Franklin County, Ohio",1,40.072142,-83.098147
39,049,006384,39049006384,63.84,Census Tract 63.84,G5020,S,2459061,13035,40.1224839,-83.0743319,049_006384,49_006384,,49_6384,Franklin County,"Census Tract 63.84, Franklin County, Ohio",1,40.121756,-83.073923
39,049,006386,39049006386,63.86,Census Tract 63.86,G5020,S,4332135,47096,40.1031877,-83.0900443,049_006386,49_006386,,49_6386,Franklin County,"Census Tract 63.86, Franklin County, Ohio",1,40.104264,-83.089937
39,049,006387,39049006387,63.87,Census Tract 63.87,G5020,S,3859781,48699,40.0960845,-83.0661371,049_006387,49_006387,,49_6387,Franklin County,"Census Tract 63.87, Franklin County, Ohio",1,40.098554,-83.066318
39,049,007941,39049007941,79.41,Census Tract 79.41,G5020,S,7515005,246662,40.0013479,-83.1014518,049_007941,49_007941,,49_7941,Franklin County,"Census Tract 79.41, Franklin County, Ohio",1,40.001266,-83.102524
39,049,006410,39049006410,64.1,Census Tract 64.10,G5020,S,2184724,75222,40.0117459,-83.0823861,049_006410,49_006410,,49_6410,Franklin County,"Census Tract 64.10, Franklin County, Ohio",1,40.012531,-83.081813
39,153,507201,39153507201,5072.01,Census Tract 5072.01,G5020,S,2546444,0,41.1232088,-81.5592462,153_507201,153_507201,,153_507201,Summit County,"Census Tract 5072.01, Summit County, Ohio",1,41.123209,-81.559246
39,153,507202,39153507202,5072.02,Census Tract 5072.02,G5020,S,2627384,0,41.1098284,-81.5578894,153_507202,153_507202,,153_507202,Summit County,"Census Tract 5072.02, Summit County, Ohio",1,41.109828,-81.55789
39,153,504700,39153504700,5047,Census Tract 5047,G5020,S,1711215,0,41.0432782,-81.5135793,153_504700,153_504700,,153_504700,Summit County,"Census Tract 5047, Summit County, Ohio",1,41.043278,-81.513579
39,153,504800,39153504800,5048,Census Tract 5048,G5020,S,2241749,0,41.0343609,-81.5160884,153_504800,153_504800,,153_504800,Summit County,"Census Tract 5048, Summit County, Ohio",1,41.034361,-81.516088
39,153,507600,39153507600,5076,Census Tract 5076,G5020,S,1619210,39504,41.1179371,-81.5035892,153_507600,153_507600,,153_507600,Summit County,"Census Tract 5076, Summit County, Ohio",1,41.117254,-81.503288
39,153,510200,39153510200,5102,Census Tract 5102,G5020,S,2902452,0,41.0314739,-81.5914242,153_510200,153_510200,,153_510200,Summit County,"Census Tract 5102, Summit County, Ohio",1,41.031474,-81.591423
39,153,510500,39153510500,5105,Census Tract 5105,G5020,S,2418990,0,41.0154565,-81.6272076,153_510500,153_510500,,153_510500,Summit County,"Census Tract 5105, Summit County, Ohio",1,41.015457,-81.627207
39,049,007394,39049007394,73.94,Census Tract 73.94,G5020,S,17596826,290288,40.0367903,-82.8099309,049_007394,49_007394,,49_7394,Franklin County,"Census Tract 73.94, Franklin County, Ohio",1,40.034077,-82.810783
39,153,520201,39153520201,5202.01,Census Tract 5202.01,G5020,S,2116508,42456,41.1277886,-81.5094119,153_520201,153_520201,,153_520201,Summit County,"Census Tract 5202.01, Summit County, Ohio",1,41.128964,-81.509266
39,049,001122,39049001122,11.22,Census Tract 11.22,G5020,S,6058732,209776,40.0077762,-83.0327659,049_001122,49_001122,,49_1122,Franklin County,"Census Tract 11.22, Franklin County, Ohio",1,40.006586,-83.032042
39,049,007041,39049007041,70.41,Census Tract 70.41,G5020,S,3774051,67425,40.1248738,-83.0270689,049_007041,49_007041,,49_7041,Franklin County,"Census Tract 70.41, Franklin County, Ohio",1,40.124726,-83.024672
39,049,007199,39049007199,71.99,Census Tract 71.99,G5020,S,3524120,50457,40.0673931,-82.9168415,049_007199,49_007199,,49_7199,Franklin County,"Census Tract 71.99, Franklin County, Ohio",1,40.068678,-82.914028
39,049,007209,39049007209,72.09,Census Tract 72.09,G5020,S,5715351,60480,40.0674065,-82.8541053,049_007209,49_007209,,49_7209,Franklin County,"Census Tract 72.09, Franklin County, Ohio",1,40.068746,-82.852062
39,049,001121,39049001121,11.21,Census Tract 11.21,G5020,S,900552,2724,39.9989392,-83.0125017,049_001121,49_001121,,49_1121,Franklin County,"Census Tract 11.21, Franklin County, Ohio",1,40.000465,-83.012316
39,041,012400,39041012400,124,Census Tract 124,G5020,S,9660002,83199,40.1449721,-82.9737588,041_012400,41_012400,,41_12400,Delaware County,"Census Tract 124, Delaware County, Ohio",1,40.144761,-82.974663
39,025,040301,39025040301,403.01,Census Tract 403.01,G5020,S,6276136,127443,39.250812,-84.2650088,025_040301,25_040301,,25_40301,Clermont County,"Census Tract 403.01, Clermont County, Ohio",1,39.250635,-84.267548
39,061,001900,39061001900,19,Census Tract 19,G5020,S,1177582,29189,39.1166615,-84.4946384,061_001900,61_001900,,61_1900,Hamilton County,"Census Tract 19, Hamilton County, Ohio",1,39.116535,-84.492491
39,061,002000,39061002000,20,Census Tract 20,G5020,S,542328,0,39.1224044,-84.4837808,061_002000,61_002000,,61_2000,Hamilton County,"Census Tract 20, Hamilton County, Ohio",1,39.122404,-84.483781
39,035,183100,39035183100,1831,Census Tract 1831,G5020,S,1931086,33466,41.4842672,-81.5778717,035_183100,35_183100,,35_183100,Cuyahoga County,"Census Tract 1831, Cuyahoga County, Ohio",1,41.483928,-81.578548
39,035,183200,39035183200,1832,Census Tract 1832,G5020,S,2856069,34659,41.4794964,-81.5465686,035_183200,35_183200,,35_183200,Cuyahoga County,"Census Tract 1832, Cuyahoga County, Ohio",1,41.480144,-81.548899
39,061,003600,39061003600,36,Census Tract 36,G5020,S,746638,0,39.1351507,-84.4857257,061_003600,61_003600,,61_3600,Hamilton County,"Census Tract 36, Hamilton County, Ohio",1,39.135151,-84.485726
39,061,001000,39061001000,10,Census Tract 10,G5020,S,248113,0,39.1101068,-84.5128218,061_001000,61_001000,,61_1000,Hamilton County,"Census Tract 10, Hamilton County, Ohio",1,39.110107,-84.512822
39,061,000900,39061000900,9,Census Tract 9,G5020,S,301896,0,39.1099206,-84.5177541,061_000900,61_000900,,61_900,Hamilton County,"Census Tract 9, Hamilton County, Ohio",1,39.109921,-84.517754
39,035,115400,39035115400,1154,Census Tract 1154,G5020,S,704153,0,41.4518014,-81.6437845,035_115400,35_115400,,35_115400,Cuyahoga County,"Census Tract 1154, Cuyahoga County, Ohio",1,41.451801,-81.643784
39,035,115700,39035115700,1157,Census Tract 1157,G5020,S,884730,0,41.444261,-81.6446179,035_115700,35_115700,,35_115700,Cuyahoga County,"Census Tract 1157, Cuyahoga County, Ohio",1,41.444261,-81.644618
39,035,115900,39035115900,1159,Census Tract 1159,G5020,S,1282306,0,41.4381751,-81.6243306,035_115900,35_115900,,35_115900,Cuyahoga County,"Census Tract 1159, Cuyahoga County, Ohio",1,41.438175,-81.624331
39,035,185104,39035185104,1851.04,Census Tract 1851.04,G5020,S,3380186,0,41.5337576,-81.5146474,035_185104,35_185104,,35_185104,Cuyahoga County,"Census Tract 1851.04, Cuyahoga County, Ohio",1,41.533758,-81.514648
39,061,000700,39061000700,7,Census Tract 7,G5020,S,784090,0,39.1043179,-84.5114808,061_000700,61_000700,,61_700,Hamilton County,"Census Tract 7, Hamilton County, Ohio",1,39.104318,-84.511481
39,061,002800,39061002800,28,Census Tract 28,G5020,S,3107539,115326,39.1388538,-84.5399459,061_002800,61_002800,,61_2800,Hamilton County,"Census Tract 28, Hamilton County, Ohio",1,39.138545,-84.539835
39,061,003000,39061003000,30,Census Tract 30,G5020,S,1341926,3887,39.1335858,-84.5170998,061_003000,61_003000,,61_3000,Hamilton County,"Census Tract 30, Hamilton County, Ohio",1,39.13563,-84.515043
39,061,003200,39061003200,32,Census Tract 32,G5020,S,815553,0,39.1373592,-84.5052889,061_003200,61_003200,,61_3200,Hamilton County,"Census Tract 32, Hamilton County, Ohio",1,39.137359,-84.505289
39,061,003900,39061003900,39,Census Tract 39,G5020,S,549607,0,39.1365096,-84.4728893,061_003900,61_003900,,61_3900,Hamilton County,"Census Tract 39, Hamilton County, Ohio",1,39.13651,-84.472889
39,061,004000,39061004000,40,Census Tract 40,G5020,S,1099510,0,39.1413006,-84.4612697,061_004000,61_004000,,61_4000,Hamilton County,"Census Tract 40, Hamilton County, Ohio",1,39.141301,-84.46127
39,061,004100,39061004100,41,Census Tract 41,G5020,S,776786,0,39.1327048,-84.4696338,061_004100,61_004100,,61_4100,Hamilton County,"Census Tract 41, Hamilton County, Ohio",1,39.132705,-84.469634
39,061,004200,39061004200,42,Census Tract 42,G5020,S,890751,0,39.1269298,-84.4715528,061_004200,61_004200,,61_4200,Hamilton County,"Census Tract 42, Hamilton County, Ohio",1,39.12693,-84.471553
39,035,179101,39035179101,1791.01,Census Tract 1791.01,G5020,S,8359884,19631,41.4841941,-81.4684009,035_179101,35_179101,,35_179101,Cuyahoga County,"Census Tract 1791.01, Cuyahoga County, Ohio",1,41.481317,-81.475077
39,035,179102,39035179102,1791.02,Census Tract 1791.02,G5020,S,10082890,66384,41.4790921,-81.4502977,035_179102,35_179102,,35_179102,Cuyahoga County,"Census Tract 1791.02, Cuyahoga County, Ohio",1,41.478963,-81.451148
39,035,180102,39035180102,1801.02,Census Tract 1801.02,G5020,S,4172565,0,41.5468439,-81.5049989,035_180102,35_180102,,35_180102,Cuyahoga County,"Census Tract 1801.02, Cuyahoga County, Ohio",1,41.546844,-81.505
39,061,000200,39061000200,2,Census Tract 2,G5020,S,303042,0,39.1097447,-84.529614,061_000200,61_000200,,61_200,Hamilton County,"Census Tract 2, Hamilton County, Ohio",1,39.109745,-84.529614
39,035,181201,39035181201,1812.01,Census Tract 1812.01,G5020,S,3858116,0,41.4618292,-81.8644463,035_181201,35_181201,,35_181201,Cuyahoga County,"Census Tract 1812.01, Cuyahoga County, Ohio",1,41.46183,-81.864446
39,035,181204,39035181204,1812.04,Census Tract 1812.04,G5020,S,2644438,0,41.4640344,-81.8423522,035_181204,35_181204,,35_181204,Cuyahoga County,"Census Tract 1812.04, Cuyahoga County, Ohio",1,41.464035,-81.842352
39,035,182103,39035182103,1821.03,Census Tract 1821.03,G5020,S,2369846,13656,41.408287,-81.6754419,035_182103,35_182103,,35_182103,Cuyahoga County,"Census Tract 1821.03, Cuyahoga County, Ohio",1,41.405215,-81.676021
39,035,183300,39035183300,1833,Census Tract 1833,G5020,S,3848960,0,41.4795583,-81.5215332,035_183300,35_183300,,35_183300,Cuyahoga County,"Census Tract 1833, Cuyahoga County, Ohio",1,41.479558,-81.521533
39,035,183402,39035183402,1834.02,Census Tract 1834.02,G5020,S,661215,0,41.4700596,-81.5764581,035_183402,35_183402,,35_183402,Cuyahoga County,"Census Tract 1834.02, Cuyahoga County, Ohio",1,41.47006,-81.576459
39,035,183501,39035183501,1835.01,Census Tract 1835.01,G5020,S,1501815,0,41.4696925,-81.5399836,035_183501,35_183501,,35_183501,Cuyahoga County,"Census Tract 1835.01, Cuyahoga County, Ohio",1,41.469692,-81.539984
39,035,183502,39035183502,1835.02,Census Tract 1835.02,G5020,S,1600634,25456,41.469743,-81.5573458,035_183502,35_183502,,35_183502,Cuyahoga County,"Census Tract 1835.02, Cuyahoga County, Ohio",1,41.469612,-81.557037
