STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,unique_id,unique_id2,unique_id3,unique_id4,County,Concat_cou,Concat_c_1,Concat_c_2,Concat_c_3,Concat_c_4,Concat_c_5,Concat_c_6,Concat_c_7,Concat_c_8,Concat_c_9,Concat_c10,Concat_c11,Concat_c12,Concat_c13,Concat_c14,Concat_c15,Concat_c16,Concat_c17,Concat_c18,Concat_c19,Concat_c20,Concat_c21,Concat_c22,Concat_c23,Concat_c24,Concat_c25,Concat_c26,Concat_c27,TPop_Int,Tract_Lat,Tract_Long
"39","089","754103","39089754103","7541.03",Census Tract 7541.03,G5020,S,"8913065","27834","+40.0957458","-082.4647727",089_754103,89_754103,,89_754103,Licking County,"Census Tract 7541.03, Licking County, Ohio","207","21","175","11","0","1574","39","57","320","407","106","485","160","1478","645","355","355","150","323","305","134","590","39","89","754103","2336",89_754103,"2336",40.095085,-82.454849
"39","089","757401","39089757401","7574.01",Census Tract 7574.01,G5020,S,"20307124","105912","+39.9534062","-082.7009237",089_757401,89_757401,,89_757401,Licking County,"Census Tract 7574.01, Licking County, Ohio","157","23","33","101","0","2764","28","173","687","652","248","724","252","2563","976","777","767","368","720","692","240","925","39","89","757401","4406",89_757401,"4406",39.955149,-82.700613
"39","089","758902","39089758902","7589.02",Census Tract 7589.02,G5020,S,"128471521","1100591","+40.0094288","-082.2608062",089_758902,89_758902,,89_758902,Licking County,"Census Tract 7589.02, Licking County, Ohio","275","25","137","94","19","2245","88","84","1004","319","249","445","56","2073","501","473","414","85","240","240","36","950","39","89","758902","3130",89_758902,"3130",40.018146,-82.249634
"39","089","757702","39089757702","7577.02",Census Tract 7577.02,G5020,S,"35980096","210403","+40.0891573","-082.5317613",089_757702,89_757702,,89_757702,Licking County,"Census Tract 7577.02, Licking County, Ohio","1446","0","311","1112","23","2851","2","17","263","493","298","952","826","2832","1778","468","468","396","356","356","182","1217","39","89","757702","5096",89_757702,"5096",40.092838,-82.528988
"39","089","755601","39089755601","7556.01",Census Tract 7556.01,G5020,S,"71308241","317017","+40.0934467","-082.7078207",089_755601,89_755601,,89_755601,Licking County,"Census Tract 7556.01, Licking County, Ohio","137","39","49","49","0","2338","9","82","514","313","198","723","499","2247","1222","220","205","146","252","252","101","1515","39","89","755601","2943",89_755601,"2943",40.086447,-82.714486
"39","089","757402","39089757402","7574.02",Census Tract 7574.02,G5020,S,"24631719","83827","+39.9526663","-082.6364630",089_757402,89_757402,,89_757402,Licking County,"Census Tract 7574.02, Licking County, Ohio","60","12","20","0","28","1726","0","24","572","581","55","347","147","1702","494","502","502","70","270","270","44","629","39","89","757402","2449",89_757402,"2449",39.947325,-82.635268
"39","089","756802","39089756802","7568.02",Census Tract 7568.02,G5020,S,"15344703","49595","+40.0295794","-082.6324736",089_756802,89_756802,,89_756802,Licking County,"Census Tract 7568.02, Licking County, Ohio","228","38","154","21","15","843","18","0","270","216","73","252","14","825","266","101","101","29","148","148","94","359","39","89","756802","1492",89_756802,"1492",40.034385,-82.632218
"39","089","759102","39089759102","7591.02",Census Tract 7591.02,G5020,S,"35431284","244239","+40.0367243","-082.5553203",089_759102,89_759102,,89_759102,Licking County,"Census Tract 7591.02, Licking County, Ohio","268","28","9","62","169","1907","5","80","307","377","67","586","485","1822","1071","227","227","83","306","230","193","963","39","89","759102","3088",89_759102,"3088",40.036078,-82.544778
"39","089","757701","39089757701","7577.01",Census Tract 7577.01,G5020,S,"7991199","136200","+40.0703307","-082.4928871",089_757701,89_757701,,89_757701,Licking County,"Census Tract 7577.01, Licking County, Ohio","1057","0","193","826","38","1549","0","0","132","143","95","611","568","1549","1179","178","178","75","144","144","101","634","39","89","757701","3130",89_757701,"3130",40.072639,-82.498353
"39","089","755602","39089755602","7556.02",Census Tract 7556.02,G5020,S,"66878414","506204","+40.0792231","-082.6180919",089_755602,89_755602,,89_755602,Licking County,"Census Tract 7556.02, Licking County, Ohio","118","16","13","84","5","1973","16","103","613","355","192","620","74","1854","694","109","109","23","396","394","226","781","39","89","755602","2555",89_755602,"2555",40.081335,-82.617790
"39","089","759101","39089759101","7591.01",Census Tract 7591.01,G5020,S,"70598547","252053","+39.9708889","-082.5173818",089_759101,89_759101,,89_759101,Licking County,"Census Tract 7591.01, Licking County, Ohio","401","31","147","136","87","3172","47","256","1329","550","299","506","185","2869","691","540","505","97","460","460","158","1421","39","89","759101","4682",89_759101,"4682",39.970543,-82.525700
"39","089","756801","39089756801","7568.01",Census Tract 7568.01,G5020,S,"10912222","71434","+39.9909247","-082.6644941",089_756801,89_756801,,89_756801,Licking County,"Census Tract 7568.01, Licking County, Ohio","338","118","53","117","50","2544","5","176","1000","640","252","258","213","2363","471","495","465","76","363","348","75","1125","39","89","756801","3743",89_756801,"3743",39.987702,-82.661088
"39","089","755302","39089755302","7553.02",Census Tract 7553.02,G5020,S,"20641860","170364","+40.1377951","-082.6819404",089_755302,89_755302,,89_755302,Licking County,"Census Tract 7553.02, Licking County, Ohio","246","0","64","171","11","2943","63","63","1255","615","109","573","265","2817","838","648","648","160","636","605","272","955","39","89","755302","4012",89_755302,"4012",40.138311,-82.686213
"39","089","755301","39089755301","7553.01",Census Tract 7553.01,G5020,S,"49788193","105112","+40.1629839","-082.7147566",089_755301,89_755301,,89_755301,Licking County,"Census Tract 7553.01, Licking County, Ohio","298","50","121","127","0","2170","23","105","612","465","164","561","240","2042","801","222","222","89","694","694","314","742","39","89","755301","3668",89_755301,"3668",40.168452,-82.717984
"39","089","755902","39089755902","7559.02",Census Tract 7559.02,G5020,S,"10798386","34477","+39.9784858","-082.7401270",089_755902,89_755902,,89_755902,Licking County,"Census Tract 7559.02, Licking County, Ohio","255","0","164","91","0","1462","0","134","691","264","166","167","40","1328","207","207","192","40","218","218","44","645","39","89","755902","1959",89_755902,"1959",39.979920,-82.744516
"39","089","755901","39089755901","7559.01",Census Tract 7559.01,G5020,S,"19418301","56435","+40.0300116","-082.7588830",089_755901,89_755901,,89_755901,Licking County,"Census Tract 7559.01, Licking County, Ohio","122","48","17","57","0","3339","72","77","1162","795","283","639","311","3190","950","1011","986","141","536","504","287","1321","39","89","755901","4669",89_755901,"4669",40.022733,-82.750051
"39","089","756803","39089756803","7568.03",Census Tract 7568.03,G5020,S,"6737334","9421","+40.0143759","-082.6518362",089_756803,89_756803,,89_756803,Licking County,"Census Tract 7568.03, Licking County, Ohio","196","0","126","70","0","2470","33","82","679","525","315","570","266","2355","836","328","307","71","502","502","258","1087","39","89","756803","3606",89_756803,"3606",40.015537,-82.650756
"39","089","756204","39089756204","7562.04",Census Tract 7562.04,G5020,S,"4539959","16993","+39.9748165","-082.7684849",089_756204,89_756204,,89_756204,Licking County,"Census Tract 7562.04, Licking County, Ohio","585","49","372","131","33","3925","108","162","660","895","526","780","794","3655","1574","966","966","497","891","847","496","1558","39","89","756204","6117",89_756204,"6117",39.975182,-82.768005
"39","089","756203","39089756203","7562.03",Census Tract 7562.03,G5020,S,"3226596","1813","+39.9608830","-082.7571057",089_756203,89_756203,,89_756203,Licking County,"Census Tract 7562.03, Licking County, Ohio","88","0","26","0","62","1817","19","31","322","350","135","554","406","1767","960","241","241","100","324","293","176","909","39","89","756203","2483",89_756203,"2483",39.965201,-82.761202
"39","049","009323","39049009323","93.23",Census Tract 93.23,G5020,S,"1104206","1896","+39.9407260","-082.8843405",049_009323,49_009323,,49_9323,Franklin County,"Census Tract 93.23, Franklin County, Ohio","301","34","171","96","0","2404","132","315","1048","591","115","153","50","1957","203","412","320","60","605","525","31","1025","39","49","9323","3929",49_9323,"3929",39.941373,-82.885294
"39","089","758901","39089758901","7589.01",Census Tract 7589.01,G5020,S,"31703469","167317","+40.0853221","-082.2841510",089_758901,89_758901,,89_758901,Licking County,"Census Tract 7589.01, Licking County, Ohio","193","58","98","29","8","1745","17","89","805","339","187","240","68","1639","308","280","246","89","271","259","48","873","39","89","758901","2576",89_758901,"2576",40.085690,-82.283582
"39","089","753302","39089753302","7533.02",Census Tract 7533.02,G5020,S,"7733598","54669","+40.0461108","-082.4791885",089_753302,89_753302,,89_753302,Licking County,"Census Tract 7533.02, Licking County, Ohio","574","43","241","178","112","2638","22","97","778","543","283","534","381","2519","915","469","442","161","601","592","396","934","39","89","753302","4595",89_753302,"4595",40.046007,-82.479481
"39","089","753301","39089753301","7533.01",Census Tract 7533.01,G5020,S,"3397932","125613","+40.0472888","-082.4571120",089_753301,89_753301,,89_753301,Licking County,"Census Tract 7533.01, Licking County, Ohio","443","37","129","255","22","2216","8","134","904","428","337","290","115","2074","405","493","423","89","237","213","48","771","39","89","753301","3388",89_753301,"3388",40.050783,-82.459314
"39","049","006430","39049006430","64.30",Census Tract 64.30,G5020,S,"2582420","0","+40.0134762","-083.0590731",049_006430,49_006430,,49_6430,Franklin County,"Census Tract 64.30, Franklin County, Ohio","291","28","41","130","92","3441","19","98","232","350","92","1449","1201","3324","2650","875","842","653","677","651","516","1153","39","49","6430","5104",49_6430,"5104",40.013476,-83.059073
"39","049","006822","39049006822","68.22",Census Tract 68.22,G5020,S,"1113813","0","+40.0732637","-083.0102244",049_006822,49_006822,,49_6822,Franklin County,"Census Tract 68.22, Franklin County, Ohio","37","0","14","11","12","1613","1","25","228","311","82","530","436","1587","966","332","331","259","294","281","171","548","39","49","6822","1945",49_6822,"1945",40.073264,-83.010224
"39","049","007550","39049007550","75.50",Census Tract 75.50,G5020,S,"6076197","68583","+40.0132294","-082.9228092",049_007550,49_007550,,49_7550,Franklin County,"Census Tract 75.50, Franklin County, Ohio","672","4","87","546","35","1848","55","115","303","552","233","311","279","1678","590","476","465","252","278","278","67","536","39","49","7550","2953",49_7550,"2953",40.008832,-82.926237
"39","049","008720","39049008720","87.20",Census Tract 87.20,G5020,S,"2845994","986","+39.9252119","-082.9684863",049_008720,49_008720,,49_8720,Franklin County,"Census Tract 87.20, Franklin County, Ohio","225","22","180","23","0","2756","67","342","1056","845","119","247","80","2347","327","347","340","64","533","478","82","1340","39","49","8720","3504",49_8720,"3504",39.925864,-82.967936
"39","049","009373","39049009373","93.73",Census Tract 93.73,G5020,S,"3141526","40633","+39.9157080","-082.8493515",049_009373,49_009373,,49_9373,Franklin County,"Census Tract 93.73, Franklin County, Ohio","591","101","299","163","28","3640","107","385","1125","1018","541","373","91","3148","464","1031","951","101","1274","1067","191","1089","39","49","9373","6495",49_9373,"6495",39.914842,-82.849335
"39","147","962700","39147962700","9627",Census Tract 9627,G5020,S,"197832838","111850","+41.1991764","-083.3063085",147_962700,147_962700,,147_962700,Seneca County,"Census Tract 9627, Seneca County, Ohio","262","71","120","42","29","2435","24","163","1365","300","346","178","59","2248","237","333","309","87","391","369","40","1100","39","147","962700","3373",147_962700,"3373",41.202101,-83.305706
"39","049","000110","39049000110","1.10",Census Tract 1.10,G5020,S,"1960372","17783","+40.0589918","-083.0127611",049_000110,49_000110,,49_110,Franklin County,"Census Tract 1.10, Franklin County, Ohio","54","9","7","16","22","3008","20","44","369","428","273","972","902","2944","1874","782","782","546","495","461","374","1057","39","49","110","3489",49_110,"3489",40.058603,-83.013748
"39","049","000210","39049000210","2.10",Census Tract 2.10,G5020,S,"1706667","7613","+40.0438151","-083.0050977",049_000210,49_000210,,49_210,Franklin County,"Census Tract 2.10, Franklin County, Ohio","89","42","13","25","9","2647","2","23","268","453","212","1024","665","2622","1689","647","647","449","496","496","334","940","39","49","210","3251",49_210,"3251",40.044605,-83.009635
"39","049","000220","39049000220","2.20",Census Tract 2.20,G5020,S,"1945308","10295","+40.0368621","-083.0142253",049_000220,49_000220,,49_220,Franklin County,"Census Tract 2.20, Franklin County, Ohio","67","9","11","37","10","3283","11","33","115","291","264","1302","1267","3239","2569","555","511","432","560","560","520","1072","39","49","220","4013",49_220,"4013",40.036982,-83.011414
"39","049","000310","39049000310","3.10",Census Tract 3.10,G5020,S,"1844268","284","+40.0361932","-082.9938588",049_000310,49_000310,,49_310,Franklin County,"Census Tract 3.10, Franklin County, Ohio","203","19","67","101","16","2241","51","287","739","428","194","298","244","1903","542","652","568","213","500","425","149","699","39","49","310","3156",49_310,"3156",40.037233,-82.993608
"39","061","005000","39061005000","50",Census Tract 50,G5020,S,"1653436","0","+39.1414759","-084.4453059",061_005000,61_005000,,61_5000,Hamilton County,"Census Tract 50, Hamilton County, Ohio","354","0","34","56","264","3556","24","4","390","299","57","1434","1348","3528","2782","1290","1290","1041","637","637","496","1031","39","61","5000","4843",61_5000,"4843",39.141476,-84.445306
"39","061","005100","39061005100","51",Census Tract 51,G5020,S,"1253001","0","+39.1406034","-084.4238513",061_005100,61_005100,,61_5100,Hamilton County,"Census Tract 51, Hamilton County, Ohio","194","15","21","19","139","1736","10","2","91","100","42","720","771","1724","1491","570","570","532","310","310","276","576","39","61","5100","2372",61_5100,"2372",39.140603,-84.423851
"39","061","008000","39061008000","80",Census Tract 80,G5020,S,"5363791","82325","+39.1911824","-084.5102188",061_008000,61_008000,,61_8000,Hamilton County,"Census Tract 80, Hamilton County, Ohio","562","279","222","61","0","2688","172","421","1059","645","181","133","77","2095","210","1253","1027","79","345","227","63","611","39","61","8000","6204",61_8000,"6204",39.190010,-84.509496
